Period,Day-ahead_Price_2015_[EUR/MWh],Emissions_2015_[g/kWh],Day-ahead_Price_2016_[EUR/MWh],Emissions_2016_[g/kWh],Day-ahead_Price_2017_[EUR/MWh],Emissions_2017_[g/kWh],Day-ahead_Price_2018_[EUR/MWh],Emissions_2018_[g/kWh],Day-ahead_Price_2019_[EUR/MWh],Emissions_2019_[g/kWh],Day-ahead_Price_2020_[EUR/MWh],Emissions_2020_[g/kWh],Day-ahead_Price_2021_[EUR/MWh],Emissions_2021_[g/kWh],Day-ahead_Price_2022_[EUR/MWh],Emissions_2022_[g/kWh],Day-ahead_Price_2023_[EUR/MWh],Emissions_2023_[g/kWh],
17,31.83493075,415.240522551165,37.44,549.100465595052,44.12,489.352873649854,11.02,249.898322075149,1.97,159.077261814784,35.98,390.462907878185,52.99,442.428414626754,126.6,292.870601142086,36.54,173.6102304471,
18,31.83493075,403.292693710718,37.41,534.353234328993,51.59,454.371440390136,23.5,274.223706712969,9.06,155.781499429811,40.4,356.886398217382,60.26,432.865033545336,149.97,285.089314728992,46.03,172.699207414974,
19,31.83493075,387.258855960764,35.34,539.532006550562,53.95,455.166552778759,22.91,275.090828035006,0.07,155.376709761523,44.05,333.707609010181,60.61,428.304267566879,146.33,275.560039482328,55.57,180.9628817815,
20,31.83493075,370.34589975384,33.07,527.940943080526,50.97,466.5437119042,21.02,285.935580998782,-4.97,157.776300375475,43.15,322.209621289609,60.36,443.634344483061,140.28,261.019153331515,54.95,183.182649633889,
21,31.83493075,354.39445935446,29.52,509.634669842495,44.93,480.535666633069,21.05,302.047666316135,-6.98,161.190225818488,43.45,331.676901812508,57.4,439.327351887443,121.88,241.911274761984,49.23,183.821290465775,
22,31.83493075,336.543812043733,30.1,494.924608373645,38.83,486.430682484291,21.95,315.236878705806,-24.93,164.654933052,40.68,342.241248859474,53.86,426.753549506768,102.61,226.694417169311,44.99,180.435768428992,
23,31.83493075,315.086663424423,24.57,484.303011118057,42.17,472.838321958343,23.52,333.947495952285,-4.87,165.175232806934,40.27,351.172996160004,53.45,429.66724129563,97.46,216.065771875746,45.96,189.764607462099,
24,31.83493075,305.551658436654,22.2,467.759962286354,33.06,459.178569558332,18.96,332.982705435273,-28.93,163.307896089785,34.85,357.340210839695,49.72,417.099688628501,85.16,194.953152844459,35,195.839315616839,
25,31.83493075,289.919775132036,16.57,448.87919012584,30.54,437.217583423354,18.12,319.382278684043,-33.57,165.817185455163,35.4,344.159770633966,46.69,418.005302423281,57.08,168.086248861747,57.91,197.986095339877,
26,31.83493075,287.808817833112,15.35,412.856421769821,28.91,433.726370365954,14.99,302.830334985315,-45.92,167.164872085191,31.98,342.459844012316,42.43,414.910209133205,52.59,165.581736497721,51.67,197.914838601924,
27,31.83493075,287.351183148178,12.77,380.313859714996,28.11,439.591191007992,13.63,297.172231516536,-48.29,172.067897565681,30.5,337.414247160282,41.09,413.341303855355,48.97,165.263390173176,52.93,193.403726398651,
28,31.83493075,282.274175314531,11.27,347.333418787963,27.89,443.230434514509,12.15,290.565408147373,-44.99,174.096633252191,28.79,327.055898656365,40,419.283476654025,34.94,163.52015355179,44.09,186.180881971654,
29,31.83493075,273.396931548896,11.91,328.289159192993,27.73,456.722103006926,11.83,298.333977732301,-48.93,175.471464935551,28.42,308.037556262873,37.55,439.604584399722,29.56,166.905024798526,50.08,194.79377616041,
30,31.83493075,273.414382337224,12.62,324.39040257156,31.18,467.74440474095,14.55,318.750790381089,-29.91,178.695435478615,28.75,327.583896358838,39,454.854264317205,33.97,166.786877076888,69.72,202.243251266852,
31,31.83493075,280.322243378313,13.83,323.907216389193,37.99,488.986025348746,22.58,354.702667289724,-0.01,188.729507797722,34.16,340.594025611415,42.09,470.752506821848,34.52,170.678097864213,105.08,229.125424907658,
32,31.83493075,294.986322468971,16.12,331.771450285156,50.98,518.188163133413,41.92,369.809831492822,37.43,206.511576436218,42.07,331.149594864069,44.96,472.599640170287,41.8,167.700575031806,140.64,265.376509167586,
33,31.83493075,307.953838393738,18.12,342.818963481762,53.88,526.301719976059,47.95,374.341661331902,48.06,227.936472687008,44.89,324.531580322693,48.45,482.081944685527,48.95,159.363462736325,145.98,266.575847927238,
34,31.83493075,319.463515146552,19.59,368.35551961688,53.94,519.562195942432,49.9,382.302302527875,50.74,248.876257245547,45.26,315.441207187716,52,478.945649713997,60.01,155.67753705365,147.05,274.004265577941,
35,31.83493075,331.89784995637,21.07,368.400885931067,53.54,512.121365213183,50,384.225421330093,47.57,249.350815991955,45.57,308.368935603581,52,476.470757721775,70.09,149.108703257523,145.61,279.158500336081,
36,31.83493075,333.621097440045,22.54,364.0097237067,54.91,511.073333165145,49.7,378.572914094124,43.94,243.046966828471,45.09,310.356141486943,52.15,481.847672057613,66.26,142.243046162032,143.35,280.817839838583,
37,31.83493075,332.711139954488,19.79,362.711529685149,54.08,502.516884431418,48.16,374.960118107191,40.97,241.270402729981,45.16,312.756167395673,55.95,490.483667014339,64.54,137.735352180239,144.38,280.3410209323,
38,31.83493075,320.394435308022,16.9,361.434470752724,55.67,520.948890990685,47.24,389.982488526558,44.95,245.168545582898,44.9,320.206030634901,52,495.266808959408,46.96,135.396556701518,143.76,294.274057659869,
39,31.83493075,319.870510069106,16.97,358.992984497626,55.98,528.306963747146,46.1,404.448419601721,49.64,269.762408097259,44.06,321.20244337304,50.69,511.929027995412,40.01,134.327925194215,148.2,305.690623733154,
40,31.83493075,336.133957164275,19.25,363.463523851249,56,529.873085541024,43.86,414.55587782565,53.67,308.438512740229,44.84,330.55809225073,53.45,502.172236624339,29.11,133.401598084616,155.34,322.439725513924,
41,31.83493075,341.744297363431,28.01,363.760096065163,57.77,523.022932752443,43.64,413.050015134234,56.01,340.030085920562,44.4,323.740285609527,59.99,468.723565572229,32.76,132.244235554179,162.89,323.532363041722,
42,31.83493075,352.782537702488,28.36,354.107304443932,67.66,514.453607882343,47.37,400.41449246234,56.95,351.022036778035,46.05,303.179122814144,62,459.057918296881,42.97,134.539179838554,170,308.157239050684,
43,31.83493075,346.102595863794,26.56,351.816899337125,55.1,510.270428812088,46.08,399.838898675296,62.08,364.146518972872,46.72,298.176573725722,63.08,458.196254994224,60.96,132.992527498248,174.74,306.687028048032,
44,31.83493075,339.982267206277,17.38,347.612378154027,53.92,516.0910860688,41.08,385.381483419996,62.11,374.91355818894,45.26,305.597183667874,62.17,466.153623174531,60.94,132.177079109863,164.46,317.850416385059,
45,31.83493075,321.288327403865,15.83,348.065006950721,49.07,520.418236079456,34.94,359.425914528329,57.99,394.355052675225,39.32,301.587117805603,60.03,469.460371044958,54.12,132.181949138782,153,334.707117767747,
46,31.83493075,308.129271783586,16.97,357.175411484236,40.25,510.632960748958,25.46,333.369436412097,55.64,404.959334655659,34.06,290.508881298173,55.03,451.842219309388,46.16,133.843552497475,141.67,342.283545364183,
47,31.83493075,302.188781864176,15.31,360.4358740547,45.92,491.228370072699,21.3,292.040932619622,55.13,407.387617587139,32.22,280.300678293863,52.25,425.267374227495,46.29,137.059262698728,134.91,352.395768618439,
48,31.83493075,287.588128219851,6.99,352.016770426404,38.88,463.372291368505,9.94,249.729692091084,50.76,406.747851612653,24.99,248.142089701599,48.45,397.889158962838,32.93,139.245220411531,124.22,345.826504096619,
49,31.83493075,273.477011323444,-0.01,314.51717561101,36.02,432.868419125851,7.93,215.170908857622,42.91,397.460832354208,21.47,231.125749838996,46.11,381.998802907807,0.31,141.876795211792,130.01,334.567029101395,
50,31.83493075,273.305566685318,0.23,304.034564303003,34.98,419.506970928938,0.03,201.9270961214,45.22,399.336223350218,13.04,212.961863449259,43,354.702020880885,-0.01,148.945578483574,120,343.200934954228,
51,31.83493075,279.142678117218,4.51,301.432721236645,33.64,409.391331968129,0.02,196.55110275324,45.63,401.378869539014,1.53,201.723205667456,39.55,324.747914292929,-0.07,148.531773219264,118.76,336.133296203742,
52,31.83493075,280.973521275053,4.12,300.977388186798,33.89,406.296255734321,-5.99,187.656167714308,44,388.993040098497,0.14,194.768958150141,35.18,299.593327977827,-1.05,151.447013393483,115,348.319852581574,
53,31.83493075,289.107553306071,6.76,299.560813812051,33.5,401.881657339869,-9.21,181.42029469263,43.88,382.227780506016,0.85,189.322811343544,33.45,280.640500309028,-1,151.859412580412,113.63,363.362558429404,
54,31.83493075,300.153516994048,0.75,299.945529477404,33.91,398.708355427118,-4.64,186.378238113503,45.92,397.222852186916,9.92,189.939925890036,32.37,270.4890528953,0.32,152.279074163588,116.27,400.77646261417,
55,31.83493075,292.406541421285,4.27,303.051785265084,48.13,409.808454373178,8.02,195.734105283877,51.07,422.540302789078,24.48,196.585569778706,31.7,278.918014096502,37.55,156.298783472192,138.92,437.814976894066,
56,31.83493075,295.508808326425,9.11,305.489941656943,54.61,421.540943251572,11.03,211.660989339977,52.77,428.155044916601,26.68,220.002694278184,32.63,303.129159524439,88.76,171.786555450718,159.92,438.93996284358,
57,31.83493075,298.281244316347,15.92,329.068854502398,57.93,422.106620220768,13.28,216.997390265082,62.89,432.954490180348,28.81,221.056524699625,36.9,309.001372895004,122.93,196.950329573471,169.17,447.930772014613,
58,31.83493075,314.832910898174,17.06,347.842796061799,57.18,412.416959071406,13.18,226.330588995266,60.03,445.569720058649,29.28,229.802849405459,36.96,317.952046002045,110.17,210.905608736808,171.18,434.984309390356,
59,31.83493075,333.777836803797,19.28,359.349817794111,52.27,401.111459379805,13.71,243.913751097532,58.19,451.301014473006,28.85,227.482663889148,36.96,321.894592475588,93.38,215.788023264478,168.57,433.114484058491,
60,31.83493075,332.762068528138,20.25,367.690879269801,49.94,384.155690927789,15.42,247.03211526138,62.99,453.332870834569,31.8,231.064643154694,43.72,316.774140455502,90.73,212.539796530721,169.49,416.684954461938,
61,31.83493075,339.345866125759,17.66,373.215148342721,46.3,373.075560295896,15.84,245.848144007279,63.52,468.500405079248,37.94,237.659842979746,47.71,321.592097065412,82.37,209.886781375251,164.5,427.791190603712,
62,31.83493075,353.781910131118,18.49,377.833097889371,41.51,360.989449532767,16,248.070696170231,64.67,486.307994572315,37.9,241.05764920938,40.41,315.387740356507,80.9,216.098108096349,160.91,434.058004610659,
63,31.83493075,360.190132714203,16.51,388.372383016435,37.08,353.16072897906,15.75,250.655320593043,65.24,497.399075788109,38.11,241.405676284863,39.66,319.609869659108,80.99,227.569864064968,163.06,448.663760652478,
64,31.83493075,371.211561508318,18.76,397.097747089062,37.03,353.549272058777,15.14,250.009841585143,67.76,509.17853799489,37.91,238.122238185089,39.57,319.921160431112,98.05,247.504413099334,167.73,459.015126408038,
65,31.83493075,396.167457433258,22.21,396.235195307865,39.08,341.755429445855,16,249.283315343171,68.41,499.340294064323,38.44,236.136141430772,36.11,315.674739038924,123.51,255.547407796911,166.61,450.493050157686,
66,31.83493075,409.573433773601,26.76,376.06296425935,42.14,337.273852476607,15.11,237.717375710192,69.55,484.109273571964,40.47,228.727709566231,45.04,313.537703542953,148.49,259.642215930817,170.72,406.423146637333,
67,31.83493075,420.469941542646,27.08,381.998859386252,36.67,337.199343475395,13.37,231.615723798188,67.28,473.834419690359,41.35,217.451775241278,52.56,327.555429762478,138,267.979123841434,168.93,404.81824976139,
68,31.83493075,433.670532925079,25.33,379.434884370233,36.03,332.987502953698,11.06,214.007012887032,69.46,483.526963506799,33.37,203.267481236946,45.84,326.803217873793,117.64,275.606967103377,160.99,409.198419745307,
69,31.83493075,423.988874908797,22.11,381.606645271095,33.55,322.450900849017,10.06,197.156178911681,68.38,496.557701496033,28.89,200.016505104402,35.83,330.045421624755,117.71,289.557589152467,149.62,382.707380881619,
70,31.83493075,412.960409163145,20.91,385.89079329383,24.56,310.309530449152,9.3,185.725246144791,61.72,507.404946339367,27.7,195.107359319045,33.31,334.216032606531,95.95,293.159192769107,130.99,353.363487516886,
71,31.83493075,396.024041148805,14.43,396.656896885547,17.77,300.518388760978,9.87,185.686892573753,53.72,514.201272413702,25.7,192.228080269721,34.98,321.271965926217,105.68,302.814230256722,114.27,328.098216897244,
72,31.83493075,365.058083484155,13.78,395.650287060379,9.49,279.614151104481,4.97,185.912754205363,49.98,508.602663108162,22.04,190.046155291965,27.39,321.905190146985,95.26,312.735821389512,93.66,275.315639931159,
73,31.83493075,320.274154552365,12.77,373.419787476892,8.5,276.879917117012,-0.36,184.943948516962,50.73,496.322618794477,22.9,183.583381478933,29.33,327.284833238324,103.7,319.086309632208,80.89,209.540817720418,
74,31.83493075,303.350536634036,10.56,364.087379363635,-0.05,278.122981785806,-5.57,185.075572691704,47.11,475.772955428192,15.95,183.941487680627,24.82,334.425148885358,108.27,319.494902953115,70.67,186.93601673648,
75,31.83493075,300.841378151532,3.87,359.701190045786,-6.27,285.664345374114,-7.85,186.198282558317,47.07,455.250542424249,16.63,193.181908494312,24.65,339.312059645376,105.92,322.499884659135,40,180.864686717541,
76,31.83493075,298.286627467475,3.2,359.347682291987,-5.09,289.739801392666,-5.29,190.019976507452,46.94,441.972221849822,6.45,194.967640854692,24.8,342.251600077007,103.41,338.902270481838,8.68,178.757425653897,
77,31.83493075,299.512074619141,8.67,376.474662701896,0.06,294.312096044842,-1.75,201.714661043911,47,424.687555561512,3.83,182.930781477369,27.71,356.42171727508,102.71,370.759502296226,0.85,174.148602597459,
78,31.83493075,304.188692183848,18.01,415.19972496936,10.55,308.431244659328,6.01,226.019350368597,46.91,421.506567792522,0.12,181.359672317463,28.58,388.75375296821,114.23,398.496651567424,11.02,168.162387590605,
79,31.83493075,302.544380880487,28.52,448.890917070697,10.98,327.537462453299,19.96,272.561859675284,49.59,418.817232808456,0.07,177.005256458524,37.04,416.107903194581,156.91,431.416383234029,61.02,164.381844151842,
80,31.83493075,307.789796310361,34.74,467.126228733021,31.63,335.160422490801,33.59,324.491116357246,55.32,405.537346443032,19.07,180.219420575723,52.03,413.335800475443,182.64,437.380784964273,79.2,169.402119723722,
81,31.83493075,316.123130022778,33.46,483.459381872476,34.94,334.840308384095,40.45,349.84477309068,55.78,399.946079533801,17.49,188.397415374191,55.76,413.886160661204,178.91,440.71472197514,84.2,172.099952522923,
82,31.83493075,322.158585462051,33.24,486.034711634567,33.27,337.807076764155,41.97,372.387070681216,55.52,394.861183889375,23.98,187.646303743753,57.06,411.906389600198,190,443.317341859864,83.32,172.20254676228,
83,31.83493075,318.703027613025,35.09,490.725609372337,33.52,339.894224457773,44.91,391.285335780219,55.23,389.398550927602,8.8,175.597743998616,57.18,422.744149572414,189.88,435.527650903356,70.07,171.403928754776,
84,31.83493075,318.057963742108,35,506.519514737216,34.81,340.999999612865,48.22,395.829127615627,53.58,381.684919585127,17.95,175.796424135,60,398.940292247622,182.42,435.389817442458,79.74,166.658385910343,
85,31.83493075,319.54438312809,35,494.315190806821,35.08,343.537811742396,46.04,398.415079713134,51.74,373.163486520516,19.5,178.573462164193,61.27,417.382674009035,182.46,437.732050358063,80.89,162.635628856466,
86,31.83493075,322.875368093462,34.94,494.465051867584,35.88,350.234227934646,42,408.740190856846,51.6,365.884034062925,13.74,177.828085174331,60.28,416.141747066572,179.59,439.082171536746,79.72,162.041466408635,
87,31.83493075,334.494112557917,34.92,506.546122454324,36.03,365.199265266356,41.08,425.978767880196,51.41,371.429433045621,17.42,189.769329729438,60.07,429.413663852832,179,437.015437377548,80.22,160.380156561011,
88,31.83493075,366.450695879559,38,513.712407201964,36.17,380.021010440193,42.04,441.298792089069,51.69,376.401543845212,20.38,200.160996113858,59.46,423.037656675038,180.93,428.890967149316,79.74,160.306484461591,
89,31.83493075,387.422967942808,41.21,515.114617582631,36.58,389.161494803258,42.53,431.792970790553,52.59,374.260705437401,25.08,210.687757440454,61.99,427.019804852488,166.69,422.547432975368,80.82,161.289612969136,
90,31.83493075,392.762906744911,42.95,505.473993735614,46.95,393.583037088538,51.43,421.998321297255,54.66,375.359116693607,28.88,230.795703405497,66.82,425.241656213963,189.88,411.869098958049,86.16,162.150595717057,
91,31.83493075,395.253622543489,41.96,510.587138628411,49.45,409.149310144092,49.96,419.63304784417,54.1,374.691460798189,32.02,239.741838826977,61.97,432.044536755515,184.94,418.277019794654,72.28,169.07393146359,
92,31.83493075,401.031377476835,34.94,523.976181885313,48.37,415.500571839493,46.73,408.845882280283,51.89,364.927235761596,35.35,245.736274839276,55.06,437.200507120039,178.99,416.704156931616,66.61,168.905081316746,
93,31.83493075,403.957866741637,30.66,525.984169529052,38.02,419.91089830089,41.57,383.833193482058,46.58,358.840192516074,29.98,259.279139059759,47.34,442.211660411475,156.12,414.574977243951,43.2,166.639158815071,
94,31.83493075,410.545511506451,30,531.917543330462,34.55,416.795027384423,37.09,353.866418471562,45.43,343.941997554388,34.46,275.013764190012,45.64,438.874657533609,140.92,416.680170445098,31.25,164.790194666021,
95,31.83493075,412.107450784788,23.9,532.650137605229,33.33,425.835467331505,33.92,333.473166039242,43.96,331.860596265312,39.75,295.956804812203,48.93,436.710455582607,137.92,412.722788124272,34.96,164.74687068509,
96,31.83493075,406.707051741617,25.03,518.886466308619,32.05,421.660918402093,28.05,298.826516277711,31.41,293.79690811896,37.95,317.183999967905,44.64,406.499984816989,97.56,397.730501792428,9.09,161.552181297215,
97,22.34,411.137375680233,24.42,497.115837799668,36.07,423.41048629815,5.96,247.576688377235,26.9,265.079366483944,33.1,317.857403621358,37.54,401.806283424537,105.31,375.190703151351,0.05,178.931964695848,
98,17.93,400.183972761167,22.34,487.113024497256,36.32,432.409785153639,-0.94,215.75593476899,25.12,247.606312255078,32.28,324.077665730103,40.07,399.73457968569,97.29,341.977794150252,0.07,184.681053890531,
99,15.17,400.191811672973,21.5,470.933247027417,30.99,431.792579621445,-0.03,209.308481198228,24.12,239.650978015071,31.18,326.596201322934,39.81,400.88221457578,84.5,312.365463887055,0.07,181.550795288637,
100,16.38,404.555871899346,20,465.757876641564,30.97,443.338416439079,0.55,206.647017117441,22.04,229.483649025946,30.1,332.812937124211,39.65,403.620852640868,75.38,287.676856106198,0.12,182.090961492097,
101,17.38,407.443899594839,23.53,480.176438141271,35.64,461.510361026413,-11.81,210.13134135267,18.37,225.306233881404,29.96,342.177970628543,40.2,418.394140551078,79.11,291.316705585128,2.23,184.158408592726,
102,16.38,406.669219787965,28.96,502.096601843435,35.73,482.530205235985,8.92,227.689028895437,22.09,233.243203582576,29.88,345.176602660019,44.26,438.709888756999,94.79,301.696456627645,10.07,186.542501808653,
103,26.61,426.042182797526,38.32,526.966956887331,39.03,515.279391266098,21.68,272.263308240588,23.35,239.962294954272,30.38,351.551202441468,47.06,449.929413595368,99.16,314.941225861568,61.04,209.417822709657,
104,37.63,454.951173102874,41.45,540.64670244435,51.7,529.181044124089,30.44,300.309859396428,28.76,266.37159845741,31.15,365.227805047269,54.96,442.76805346639,101.15,317.565185773666,87.19,233.087066559466,
105,39.09,469.958231354792,40.72,542.47906016402,57.98,541.9570293248,36.2,331.485569082092,36.63,293.327366262959,32.09,377.001875869123,63.67,448.537931904673,129.56,305.427788324561,95.84,250.344247063238,
106,41.51,470.698357228623,40.66,539.670167475713,54.11,537.408644398489,36.3,350.105923505279,40.46,322.560046958564,34.27,369.993070580625,64.73,432.550486916965,113.37,291.809162896096,125.55,255.310168214836,
107,40.46,466.254622837438,40.33,532.938189850256,53.13,525.439221917193,38.95,361.027704615904,45.85,345.139859741188,37.53,355.017969332035,66.07,431.665377630969,94.43,277.21432893679,131.92,266.226446916744,
108,40.97,462.68513513304,38.25,529.252410660375,50.06,520.405621413901,39.4,364.004381878869,49.8,355.87017335113,38.99,349.012811806748,65.97,426.430448812122,98.1,269.242043251295,143.07,275.047967529722,
109,40.72,466.483328795997,36.98,534.666218997769,49.97,515.254938717711,41.69,380.311845104165,51.36,366.363565303,38.15,345.585856786527,65.46,441.794949280125,95.68,255.689417380812,140.91,289.236851847358,
110,41.92,480.025039655878,34.91,540.257525700953,48.84,527.689225367472,43.69,414.903986856675,51.74,373.622304096799,35.37,350.896862397907,63.82,437.269068669186,96.8,252.176463924987,142.58,305.363788989077,
111,42,509.994295410828,33.5,538.039641422682,50.99,544.809768704176,44.08,440.830283408237,51.92,384.771896847791,34.44,364.549297428197,63.87,439.20511574868,107.32,265.579598707942,151.03,326.876878539938,
112,43.1,539.955235959186,35.1,534.082622128911,57.48,559.144963189381,47.1,467.37757959862,53.22,392.210885642497,36.1,365.853440322019,64.05,427.824424417918,119.48,279.273908483947,159.48,365.862551201485,
113,46.7,564.537937930653,42.44,525.146098999995,69.7,554.298702217127,47.77,461.262706771115,56.62,392.223205693457,40.59,360.10783311857,64.26,420.977808466047,137.28,285.442493485686,172.73,394.473060538311,
114,56.78,565.135085206389,42.94,525.822056006986,73.92,550.269170605387,56.35,454.196239626038,56.92,392.829001847415,44.68,339.446139778523,67.14,430.650892213613,148.09,289.280537863091,194.7,382.776391499598,
115,58.84,565.768921677686,41.74,524.773254445898,73.76,549.789291408846,57.42,456.882614942993,61.64,393.884149320425,46.16,329.847488465965,61.61,440.668654413412,139.88,303.006213305247,194.67,384.93937923434,
116,49.23,578.069567530726,36.47,526.278958018591,65.15,565.241242082502,53.99,461.287745422093,59.44,397.06179133777,44.62,326.258878813866,59.16,439.215345294708,135.75,303.293019514769,177.98,394.860600657635,
117,44.32,589.383272292316,33.01,538.697297985291,64.24,589.521743268932,42.36,466.711387637641,52.75,392.904988424014,39.5,324.996181281598,59.26,436.987147880599,119.93,299.95438926182,163.99,413.116935385927,
118,40,592.459537762529,31.75,545.002297808533,43.09,601.1435248478,39.9,466.941241289994,51.9,390.136555127115,35.76,332.251847459067,53.62,430.244087559535,98.09,300.005840742333,152,429.431151336756,
119,35.08,592.013943448889,26.99,539.001541193124,53.11,606.640130429944,39.97,455.456862121932,51.38,397.753558309418,36.49,329.378634223041,53.86,416.796501799551,118.71,310.617537647619,144.64,413.457181917917,
120,30.03,591.461784318677,26.62,531.609529814973,37.08,597.766305657831,36.27,438.068317804032,49.96,390.029500122374,30.49,323.314863570559,47.99,390.420785923767,99.68,307.339206879432,127,384.611308099916,
121,30.02,583.055482022635,25.58,521.434365337397,40.84,600.181060582299,29.45,419.239140425727,50.29,393.103907937956,29.16,306.606874185131,44.41,383.275856221084,99.85,298.896428226189,107.21,360.470980538762,
122,30.57,585.801384421652,24.59,509.898750317596,41.15,594.26554715986,28.55,407.692764676335,47.72,401.245296661874,29,298.940549504695,42.94,382.257460976749,101.32,315.74323133924,101.1,339.216599040463,
123,30.25,578.974368138218,22.5,504.86723141677,43.77,604.905706985847,28.18,409.246836189856,48.38,410.76708289364,29.08,302.182884744318,42.88,382.523099765664,110.01,339.114369712133,96.73,312.271275231233,
124,30.29,583.654280942904,23.16,495.803428551007,39.97,596.177421352293,27.33,409.63041670057,48.02,404.073028163418,27.72,297.648911627091,42.15,396.01413662044,111.55,356.053364067873,82.34,276.03728335271,
125,30.63,583.70348352087,24.99,506.028729064485,40.81,594.064229329297,27.08,413.523156341969,44.23,395.921208695002,27.03,308.361549170558,43.23,421.380351508353,123.37,383.946429191535,81.93,256.560017577844,
126,29.64,584.640910925394,26.62,519.983809623049,43.04,607.676895494661,28.7,421.627555087335,47.17,411.461429604538,28.98,330.83879196663,44.56,447.502801198563,149.94,411.242945254014,84.03,263.403868298269,
127,29.67,594.508149585379,28.03,540.236555241104,45.37,619.88655783782,30,429.166855690591,48.19,434.127753607742,33.18,361.645007622525,47.4,463.868089234064,185.92,434.610264051081,97.25,278.454691430721,
128,38.82,599.910223502424,29.34,546.864309795997,49.49,623.485641502234,31.36,456.111140733539,49.11,461.100735127143,43.13,376.033228948365,44.05,482.034326708994,228.25,449.289197461038,106.51,293.652770076353,
129,40.76,602.567714041015,32.94,548.214517565038,59.92,618.612107092639,34.19,478.360855481699,50.44,470.378594761376,44.52,374.033389886166,53.41,488.131338682138,228.92,456.555760163529,120.7,298.602276440321,
130,40.02,583.468310973057,37.71,546.824829954616,60,605.129936640091,41.11,487.418699044711,53.4,488.532315620596,44.96,366.923773809048,54.8,491.078781628231,212.9,463.316854768894,116.86,281.487088089501,
131,33.99,560.151407848526,40.08,542.541433891295,60.04,597.835142140568,44,486.770147042132,56.55,491.732844913003,44,358.973811745659,53.94,496.38768465242,215.5,456.930290528849,112.85,268.05413342192,
132,31.22,543.243721746939,40.73,540.166895461226,57.7,587.853921349302,43.74,472.246536799612,60.02,496.179719505515,42.46,360.969815087108,58.3,499.472300902899,231.9,455.226195290789,113.37,253.492583345698,
133,30.06,541.233433096723,38.26,541.59744047309,52.86,576.958641603277,44.01,469.538081604278,60.22,494.844263955418,41.3,353.99726157226,61.43,514.120786519477,226,457.733851829187,115,250.850864162109,
134,29.99,541.326010666784,35.44,551.768527414466,50.05,574.025267826908,42.9,496.94945070191,55,499.531896809742,40.51,353.269634593298,61.92,518.113613073587,209.2,465.598306544424,109.78,251.492561187382,
135,30.73,553.679298575039,36.92,562.366964744111,50.94,581.891931276577,38.7,511.719017710507,52.39,498.634574508238,41.22,365.638457341489,57,522.660323562895,216.06,480.356885723652,119.71,274.85786567372,
136,37.38,567.273320245412,41.28,566.830109032741,54.04,591.795961496415,37.4,531.289369066523,51.57,507.786346727418,43.28,382.243376896817,57.53,509.621440429589,230.77,506.075086023299,125.83,304.763997561735,
137,40.32,564.421875462389,44.95,566.576136034974,57.52,589.665696724686,40.52,515.749418524629,54.71,506.306323782895,43.68,383.255036222102,61.68,498.065226146078,245.95,507.101154852895,139.57,325.853816098028,
138,45.96,548.476253631864,46.9,549.999740911743,64.91,571.037916047794,45.46,485.247087199197,63.43,483.788149643008,47.9,361.777597287912,61.84,506.008114456575,274.11,475.15172398935,155.93,315.060142706923,
139,45.71,531.057521339345,43.95,538.818658856299,59.92,574.529293480243,49.98,475.466932522557,67.37,477.134314522013,48.91,356.75302792644,57.46,521.262686431029,273.44,450.980308306527,163.5,314.283162247278,
140,39.57,533.964479493478,39.94,545.244426973571,57.99,579.980298037924,45.9,460.731452498619,67.2,475.912111322346,45.04,357.345978587986,58.06,527.609700094691,245.48,431.963332742962,146.74,314.67359458415,
141,32.92,532.019438858267,32.4,556.582747912115,43.68,577.263068356228,40.9,456.361018436307,66.03,487.567373310272,40.28,358.446621924301,59.97,526.035533284944,226.14,408.586857815814,139.38,321.294410818104,
142,29.15,527.595313696424,33.51,564.442494632446,38.46,572.044814068532,33.69,434.787289946613,55.36,498.088953962754,33.89,346.327454307348,52.95,517.67097637381,208.31,394.795835231164,131.8,313.77815887813,
143,28.46,518.073241754512,30.11,557.868868632703,40.94,567.550468678266,36.26,422.107644223322,58.59,496.184271771785,33.58,340.961920971672,52.95,506.198669454796,178.75,382.686942070707,129.94,314.624067766053,
144,26.97,510.222735919097,26.41,557.530332978553,35.89,558.544186469423,29.03,411.162645178563,53.7,485.286643773653,32.41,319.120161986413,49.53,495.608708502038,124.7,369.23113173474,121.3,295.750035391738,
145,24.97,500.90176309708,26.05,533.995769639544,36.83,545.948549254177,21.87,392.210786486022,46.03,463.998508182816,30.75,306.488896233545,51.03,484.020492416699,128.92,356.964070467853,97.15,285.744786990324,
146,24.65,497.060974102229,24.93,519.985006367738,34.37,528.259303701502,15.98,368.658884602868,47.98,460.48419606585,31.03,308.240155306385,50.18,477.198794114616,118.4,340.227140526032,98.43,278.754538074882,
147,24.68,502.091860528664,22.39,513.161932458502,33.84,517.710182855525,15.99,343.969825677473,47.84,454.975907146362,29.88,300.835213430497,48.97,468.417436679747,103.01,328.831164769366,96.05,259.110317789339,
148,25.06,500.415619962378,22.32,494.393384603941,33.83,511.358903979021,14,326.317182515367,46.11,446.944386901464,29,296.426840113512,46.72,471.835684543498,101.91,317.880255145134,87.97,237.210043180272,
